date_time,temperature,humidity,pressure
2014-04-05 18:00:00,44.6,70,1018
2014-04-05 21:00:00,39.2,77,1022
2014-04-06 00:00:00,37.4,86,1022
2014-04-06 03:00:00,33.8,85,1024
2014-04-06 06:00:00,37.4,78,1025
2014-04-06 09:00:00,46.4,56,1025
2014-04-06 12:00:00,55.400000000000006,45,1023
2014-04-06 15:00:00,55.400000000000006,46,1021
2014-04-06 18:00:00,44.6,72,1022
2014-04-06 21:00:00,42.8,77,1023
2014-04-07 00:00:00,41.0,87,1022
2014-04-07 03:00:00,41.0,86,1021
2014-04-07 06:00:00,42.8,88,1021
2014-04-07 09:00:00,42.8,84,1020
2014-04-07 12:00:00,46.4,93,1015
2014-04-07 15:00:00,48.2,98,1009
2014-04-07 18:00:00,48.2,99,1006
2014-04-07 21:00:00,50.0,99,1005
2014-04-08 00:00:00,50.0,98,1002
2014-04-08 03:00:00,50.0,98,1000
2014-04-08 06:00:00,53.6,100,999
2014-04-08 09:00:00,57.2,67,1000
2014-04-08 12:00:00,59.0,59,1001
2014-04-08 15:00:00,57.2,57,1002
2014-04-08 18:00:00,50.0,76,1004
2014-04-08 21:00:00,46.4,79,1006
2014-04-09 00:00:00,42.8,85,1005
2014-04-09 03:00:00,42.8,79,1006
2014-04-09 06:00:00,46.4,82,1008
2014-04-09 09:00:00,55.400000000000006,62,1010
2014-04-09 12:00:00,60.8,51,1009
2014-04-09 15:00:00,60.8,47,1010
2014-04-09 18:00:00,51.8,65,1013
2014-04-09 21:00:00,46.4,66,1017
2014-04-10 00:00:00,39.2,79,1019
2014-04-10 03:00:00,39.2,76,1021
2014-04-10 06:00:00,48.2,73,1023
2014-04-10 09:00:00,57.2,52,1022
2014-04-10 12:00:00,64.4,46,1020
2014-04-10 15:00:00,64.4,50,1018
2014-04-10 18:00:00,55.400000000000006,76,1017
2014-04-10 21:00:00,53.6,81,1017
2014-04-11 00:00:00,55.400000000000006,80,1016
2014-04-11 03:00:00,51.8,81,1016
2014-04-11 06:00:00,57.2,88,1017
2014-04-11 09:00:00,68.0,62,1017
2014-04-11 12:00:00,75.2,44,1015
2014-04-11 15:00:00,73.4,59,1013
2014-04-11 18:00:00,60.8,87,1015
2014-04-11 21:00:00,55.400000000000006,95,1017
2014-04-12 00:00:00,53.6,96,1019
2014-04-12 03:00:00,51.8,95,1020
2014-04-12 06:00:00,53.6,97,1024
2014-04-12 09:00:00,62.6,55,1024
2014-04-12 12:00:00,69.80000000000001,42,1023
2014-04-12 15:00:00,68.0,42,1021
2014-04-12 18:00:00,59.0,67,1022
2014-04-12 21:00:00,53.6,84,1022
2014-04-13 00:00:00,51.8,90,1021
2014-04-13 03:00:00,51.8,98,1021
2014-04-13 06:00:00,57.2,95,1021
2014-04-13 09:00:00,66.2,79,1020
2014-04-13 12:00:00,77.0,61,1017
2014-04-13 15:00:00,75.2,63,1015
2014-04-13 18:00:00,66.2,86,1016
2014-04-13 21:00:00,62.6,92,1016
2014-04-14 00:00:00,62.6,96,1016
2014-04-14 03:00:00,60.8,97,1015
2014-04-14 06:00:00,64.4,96,1015
2014-04-14 09:00:00,64.4,83,1015
2014-04-14 12:00:00,71.6,66,1013
2014-04-14 15:00:00,69.80000000000001,71,1011
2014-04-14 18:00:00,66.2,83,1010
2014-04-14 21:00:00,62.6,89,1010
2014-04-15 00:00:00,62.6,94,1008
2014-04-15 03:00:00,62.6,97,1005
2014-04-15 06:00:00,62.6,97,1003
2014-04-15 09:00:00,64.4,98,1002
2014-04-15 12:00:00,59.0,93,1002
2014-04-15 15:00:00,41.0,89,1006
2014-04-15 18:00:00,39.2,91,1012
2014-04-15 21:00:00,35.6,89,1017
2014-04-16 00:00:00,32.0,83,1020
2014-04-16 03:00:00,28.4,80,1024
2014-04-16 06:00:00,32.0,64,1028
2014-04-16 09:00:00,37.4,51,1031
2014-04-16 12:00:00,44.6,41,1031
2014-04-16 15:00:00,46.4,42,1030
2014-04-16 18:00:00,39.2,59,1032
2014-04-16 21:00:00,35.6,58,1034
2014-04-17 00:00:00,33.8,71,1035
2014-04-17 03:00:00,33.8,80,1035
2014-04-17 06:00:00,39.2,75,1038
2014-04-17 09:00:00,46.4,60,1037
2014-04-17 12:00:00,50.0,60,1037
2014-04-17 15:00:00,50.0,62,1035
2014-04-17 18:00:00,41.0,86,1036
2014-04-17 21:00:00,35.6,91,1035
2014-04-18 00:00:00,33.8,94,1035
2014-04-18 03:00:00,33.8,95,1033
2014-04-18 06:00:00,37.4,87,1034
2014-04-18 09:00:00,44.6,68,1032
2014-04-18 12:00:00,51.8,62,1030
2014-04-18 15:00:00,50.0,65,1026
2014-04-18 18:00:00,42.8,91,1026
2014-04-18 21:00:00,44.6,86,1026
2014-04-19 00:00:00,41.0,92,1025
2014-04-19 03:00:00,41.0,91,1025
2014-04-19 06:00:00,46.4,85,1026
2014-04-19 09:00:00,57.2,69,1025
2014-04-19 12:00:00,64.4,56,1024
2014-04-19 15:00:00,62.6,50,1024
2014-04-19 18:00:00,53.6,75,1025
2014-04-19 21:00:00,48.2,77,1026
2014-04-20 00:00:00,44.6,86,1028
2014-04-20 03:00:00,44.6,87,1027
2014-04-20 06:00:00,48.2,79,1030
2014-04-20 09:00:00,53.6,65,1030
2014-04-20 12:00:00,57.2,56,1030
2014-04-20 15:00:00,57.2,56,1028
2014-04-20 18:00:00,46.4,84,1027
2014-04-20 21:00:00,42.8,83,1027
2014-04-21 00:00:00,37.4,88,1026
2014-04-21 03:00:00,35.6,86,1024
2014-04-21 06:00:00,44.6,69,1023
2014-04-21 09:00:00,55.400000000000006,52,1021
2014-04-21 12:00:00,64.4,49,1018
2014-04-21 15:00:00,64.4,48,1015
2014-04-21 18:00:00,51.8,85,1014
2014-04-21 21:00:00,50.0,83,1013
2014-04-22 00:00:00,48.2,90,1011
2014-04-22 03:00:00,48.2,90,1009
2014-04-22 06:00:00,51.8,88,1007
2014-04-22 09:00:00,64.4,71,1006
2014-04-22 12:00:00,68.0,78,1004
2014-04-22 15:00:00,69.80000000000001,70,1001
2014-04-22 18:00:00,55.400000000000006,94,1002
2014-04-22 21:00:00,55.400000000000006,92,1004
2014-04-23 00:00:00,48.2,91,1005
2014-04-23 03:00:00,42.8,88,1006
2014-04-23 06:00:00,46.4,84,1008
2014-04-23 09:00:00,51.8,61,1008
2014-04-23 12:00:00,55.400000000000006,56,1009
2014-04-23 15:00:00,53.6,56,1010
2014-04-23 18:00:00,48.2,69,1012
2014-04-23 21:00:00,42.8,74,1015
2014-04-24 00:00:00,41.0,89,1016
2014-04-24 03:00:00,39.2,89,1017
2014-04-24 06:00:00,44.6,68,1019
2014-04-24 09:00:00,50.0,45,1019
2014-04-24 12:00:00,59.0,42,1017
2014-04-24 15:00:00,59.0,43,1016
2014-04-24 18:00:00,44.6,74,1016
2014-04-24 21:00:00,42.8,70,1017
2014-04-25 00:00:00,42.8,81,1017
2014-04-25 03:00:00,44.6,66,1016
2014-04-25 06:00:00,48.2,68,1017
2014-04-25 09:00:00,57.2,54,1014
2014-04-25 12:00:00,64.4,49,1012
2014-04-25 15:00:00,55.400000000000006,76,1008
2014-04-25 18:00:00,50.0,94,1007
2014-04-25 21:00:00,48.2,98,1006
2014-04-26 00:00:00,48.2,96,1008
2014-04-26 03:00:00,41.0,92,1009
2014-04-26 06:00:00,51.8,98,1011
2014-04-26 09:00:00,60.8,62,1011
2014-04-26 12:00:00,68.0,65,1008
2014-04-26 15:00:00,69.80000000000001,64,1006
2014-04-26 18:00:00,62.6,74,1008
2014-04-26 21:00:00,51.8,74,1013
2014-04-27 00:00:00,46.4,89,1014
2014-04-27 03:00:00,42.8,91,1016
2014-04-27 06:00:00,48.2,85,1018
2014-04-27 09:00:00,53.6,64,1018
2014-04-27 12:00:00,60.8,52,1017
2014-04-27 15:00:00,60.8,52,1016
2014-04-27 18:00:00,53.6,75,1018
2014-04-27 21:00:00,48.2,76,1020
2014-04-28 00:00:00,44.6,83,1020
2014-04-28 03:00:00,42.8,84,1020
2014-04-28 06:00:00,48.2,77,1021
2014-04-28 09:00:00,55.400000000000006,61,1020
2014-04-28 12:00:00,60.8,56,1018
2014-04-28 15:00:00,57.2,75,1016
2014-04-28 18:00:00,50.0,92,1018
2014-04-28 21:00:00,50.0,97,1018
2014-04-29 00:00:00,48.2,95,1019
2014-04-29 03:00:00,46.4,94,1019
2014-04-29 06:00:00,48.2,94,1023
2014-04-29 09:00:00,50.0,90,1022
2014-04-29 12:00:00,48.2,84,1023
2014-04-29 15:00:00,48.2,95,1023
2014-04-29 18:00:00,46.4,91,1024
2014-04-29 21:00:00,46.4,97,1024
2014-04-30 00:00:00,48.2,94,1023
2014-04-30 03:00:00,50.0,98,1021
2014-04-30 06:00:00,50.0,93,1022
2014-04-30 09:00:00,55.400000000000006,98,1019
2014-04-30 12:00:00,55.400000000000006,90,1017
2014-04-30 15:00:00,59.0,99,1015
2014-04-30 18:00:00,60.8,98,1013
2014-04-30 21:00:00,62.6,98,1012
2014-05-01 00:00:00,62.6,99,1010
2014-05-01 03:00:00,59.0,98,1009
2014-05-01 06:00:00,59.0,91,1010
2014-05-01 09:00:00,68.0,73,1009
2014-05-01 12:00:00,73.4,67,1008
2014-05-01 15:00:00,71.6,65,1007
2014-05-01 18:00:00,60.8,89,1007
2014-05-01 21:00:00,57.2,82,1008
2014-05-02 00:00:00,55.400000000000006,82,1009
2014-05-02 03:00:00,53.6,78,1010
2014-05-02 06:00:00,57.2,84,1011
2014-05-02 09:00:00,62.6,54,1010
2014-05-02 12:00:00,64.4,52,1010
2014-05-02 15:00:00,62.6,68,1010
2014-05-02 18:00:00,55.400000000000006,80,1010
2014-05-02 21:00:00,55.400000000000006,69,1012
2014-05-03 00:00:00,53.6,77,1012
2014-05-03 03:00:00,51.8,80,1012
2014-05-03 06:00:00,57.2,81,1012
2014-05-03 09:00:00,62.6,65,1011
2014-05-03 12:00:00,66.2,64,1009
2014-05-03 15:00:00,66.2,64,1008
2014-05-03 18:00:00,57.2,82,1008
2014-05-03 21:00:00,53.6,86,1010
2014-05-04 00:00:00,46.4,95,1011
2014-05-04 03:00:00,48.2,89,1012
2014-05-04 06:00:00,57.2,86,1011
2014-05-04 09:00:00,62.6,67,1010
2014-05-04 12:00:00,64.4,80,1007
2014-05-04 15:00:00,59.0,88,1007
2014-05-04 18:00:00,57.2,79,1010
2014-05-04 21:00:00,50.0,77,1013
2014-05-05 00:00:00,46.4,80,1015
2014-05-05 03:00:00,41.0,85,1017
2014-05-05 06:00:00,48.2,81,1017
2014-05-05 09:00:00,57.2,58,1017
2014-05-05 12:00:00,62.6,50,1015
2014-05-05 15:00:00,62.6,50,1013
2014-05-05 18:00:00,51.8,78,1013
2014-05-05 21:00:00,50.0,84,1013
2014-05-06 00:00:00,50.0,86,1014
2014-05-06 03:00:00,50.0,87,1012
2014-05-06 06:00:00,53.6,82,1015
2014-05-06 09:00:00,62.6,63,1014
2014-05-06 12:00:00,68.0,56,1014
2014-05-06 15:00:00,68.0,54,1014
2014-05-06 18:00:00,55.400000000000006,83,1015
2014-05-06 21:00:00,53.6,80,1018
2014-05-07 00:00:00,50.0,87,1020
2014-05-07 03:00:00,48.2,81,1020
2014-05-07 06:00:00,53.6,72,1023
2014-05-07 09:00:00,60.8,58,1023
2014-05-07 12:00:00,59.0,77,1024
2014-05-07 15:00:00,60.8,86,1021
2014-05-07 18:00:00,57.2,88,1023
2014-05-07 21:00:00,53.6,91,1021
2014-05-08 00:00:00,55.400000000000006,97,1022
2014-05-08 03:00:00,57.2,99,1018
2014-05-08 06:00:00,55.400000000000006,91,1021
2014-05-08 09:00:00,62.6,88,1019
2014-05-08 12:00:00,77.0,71,1018
2014-05-08 15:00:00,78.80000000000001,69,1016
2014-05-08 18:00:00,69.80000000000001,96,1017
2014-05-08 21:00:00,64.4,99,1019
2014-05-09 00:00:00,60.8,99,1019
2014-05-09 03:00:00,59.0,97,1019
2014-05-09 06:00:00,57.2,92,1020
2014-05-09 09:00:00,66.2,80,1019
2014-05-09 12:00:00,69.80000000000001,78,1018
2014-05-09 15:00:00,69.80000000000001,79,1015
2014-05-09 18:00:00,64.4,97,1015
2014-05-09 21:00:00,62.6,97,1015
2014-05-10 00:00:00,64.4,92,1014
2014-05-10 03:00:00,64.4,95,1014
2014-05-10 06:00:00,68.0,95,1015
2014-05-10 09:00:00,75.2,75,1015
2014-05-10 12:00:00,75.2,75,1015
2014-05-10 15:00:00,68.0,93,1014
2014-05-10 18:00:00,66.2,94,1014
2014-05-10 21:00:00,64.4,95,1014
2014-05-11 00:00:00,60.8,98,1015
2014-05-11 03:00:00,59.0,98,1017
2014-05-11 06:00:00,64.4,89,1019
2014-05-11 09:00:00,69.80000000000001,57,1020
2014-05-11 12:00:00,75.2,50,1020
2014-05-11 15:00:00,75.2,52,1018
2014-05-11 18:00:00,64.4,79,1019
2014-05-11 21:00:00,60.8,75,1020
2014-05-12 00:00:00,59.0,85,1020
2014-05-12 03:00:00,57.2,88,1020
2014-05-12 06:00:00,64.4,82,1020
2014-05-12 09:00:00,73.4,74,1020
2014-05-12 12:00:00,78.80000000000001,63,1019
2014-05-12 15:00:00,78.80000000000001,75,1017
2014-05-12 18:00:00,69.80000000000001,92,1018
2014-05-12 21:00:00,69.80000000000001,93,1018
2014-05-13 00:00:00,62.6,96,1018
2014-05-13 03:00:00,64.4,92,1018
2014-05-13 06:00:00,73.4,82,1019
2014-05-13 09:00:00,75.2,82,1020
2014-05-13 12:00:00,80.6,75,1020
2014-05-13 15:00:00,77.0,80,1019
2014-05-13 18:00:00,66.2,93,1021
2014-05-13 21:00:00,59.0,89,1021
2014-05-14 00:00:00,55.400000000000006,96,1023
2014-05-14 03:00:00,55.400000000000006,93,1023
2014-05-14 06:00:00,55.400000000000006,92,1024
2014-05-14 09:00:00,60.8,87,1024
2014-05-14 12:00:00,64.4,81,1024
2014-05-14 15:00:00,68.0,82,1022
2014-05-14 18:00:00,60.8,94,1022
2014-05-14 21:00:00,60.8,98,1022
2014-05-15 00:00:00,62.6,100,1021
2014-05-15 03:00:00,64.4,98,1019
2014-05-15 06:00:00,66.2,98,1020
2014-05-15 09:00:00,73.4,82,1019
2014-05-15 12:00:00,77.0,79,1017
2014-05-15 15:00:00,73.4,87,1016
2014-05-15 18:00:00,69.80000000000001,98,1015
2014-05-15 21:00:00,66.2,99,1014
2014-05-16 00:00:00,68.0,100,1012
2014-05-16 03:00:00,66.2,99,1009
2014-05-16 06:00:00,60.8,97,1010
2014-05-16 09:00:00,59.0,89,1010
2014-05-16 12:00:00,64.4,68,1010
2014-05-16 15:00:00,68.0,65,1009
2014-05-16 18:00:00,59.0,86,1011
2014-05-16 21:00:00,57.2,79,1013
2014-05-17 00:00:00,51.8,72,1015
2014-05-17 03:00:00,46.4,75,1017
2014-05-17 06:00:00,53.6,83,1017
2014-05-17 09:00:00,60.8,63,1018
2014-05-17 12:00:00,64.4,55,1018
2014-05-17 15:00:00,62.6,53,1018
2014-05-17 18:00:00,53.6,79,1019
2014-05-17 21:00:00,53.6,68,1021
2014-05-18 00:00:00,50.0,79,1022
2014-05-18 03:00:00,50.0,75,1024
2014-05-18 06:00:00,51.8,81,1024
2014-05-18 09:00:00,59.0,59,1023
2014-05-18 12:00:00,62.6,52,1022
2014-05-18 15:00:00,62.6,53,1022
2014-05-18 18:00:00,53.6,76,1022
2014-05-18 21:00:00,46.4,80,1023
2014-05-19 00:00:00,48.2,73,1024
2014-05-19 03:00:00,46.4,69,1024
2014-05-19 06:00:00,55.400000000000006,81,1026
2014-05-19 09:00:00,64.4,52,1025
2014-05-19 12:00:00,68.0,48,1023
2014-05-19 15:00:00,68.0,51,1022
2014-05-19 18:00:00,60.8,69,1021
2014-05-19 21:00:00,57.2,64,1022
2014-05-20 00:00:00,53.6,74,1022
2014-05-20 03:00:00,50.0,80,1022
2014-05-20 06:00:00,62.6,64,1023
2014-05-20 09:00:00,69.80000000000001,54,1021
2014-05-20 12:00:00,73.4,47,1020
2014-05-20 15:00:00,73.4,47,1017
2014-05-20 18:00:00,62.6,72,1017
2014-05-20 21:00:00,60.8,72,1017
2014-05-21 00:00:00,59.0,86,1016
2014-05-21 03:00:00,59.0,84,1014
2014-05-21 06:00:00,62.6,87,1015
2014-05-21 09:00:00,64.4,89,1014
2014-05-21 12:00:00,69.80000000000001,75,1015
2014-05-21 15:00:00,71.6,77,1012
2014-05-21 18:00:00,64.4,95,1013
2014-05-21 21:00:00,60.8,99,1012
2014-05-22 00:00:00,62.6,99,1012
2014-05-22 03:00:00,62.6,98,1010
2014-05-22 06:00:00,66.2,97,1011
2014-05-22 09:00:00,75.2,76,1010
2014-05-22 12:00:00,80.6,62,1009
2014-05-22 15:00:00,77.0,69,1009
2014-05-22 18:00:00,68.0,93,1010
2014-05-22 21:00:00,60.8,84,1012
2014-05-23 00:00:00,55.400000000000006,91,1012
2014-05-23 03:00:00,53.6,88,1013
2014-05-23 06:00:00,60.8,86,1014
2014-05-23 09:00:00,66.2,60,1014
2014-05-23 12:00:00,71.6,53,1013
2014-05-23 15:00:00,69.80000000000001,66,1012
2014-05-23 18:00:00,62.6,79,1014
2014-05-23 21:00:00,55.400000000000006,79,1017
2014-05-24 00:00:00,53.6,88,1017
2014-05-24 03:00:00,50.0,92,1017
2014-05-24 06:00:00,57.2,85,1019
2014-05-24 09:00:00,66.2,69,1018
2014-05-24 12:00:00,71.6,62,1018
2014-05-24 15:00:00,71.6,57,1017
2014-05-24 18:00:00,60.8,86,1018
2014-05-24 21:00:00,57.2,87,1019
2014-05-25 00:00:00,55.400000000000006,91,1019
2014-05-25 03:00:00,53.6,93,1020
2014-05-25 06:00:00,64.4,78,1021
2014-05-25 09:00:00,71.6,56,1021
2014-05-25 12:00:00,77.0,47,1020
2014-05-25 15:00:00,77.0,48,1018
2014-05-25 18:00:00,62.6,81,1019
2014-05-25 21:00:00,60.8,68,1020
2014-05-26 00:00:00,59.0,92,1020
2014-05-26 03:00:00,59.0,93,1020
2014-05-26 06:00:00,68.0,82,1020
2014-05-26 09:00:00,77.0,67,1019
2014-05-26 12:00:00,82.4,53,1017
2014-05-26 15:00:00,80.6,54,1015
2014-05-26 18:00:00,68.0,85,1015
2014-05-26 21:00:00,66.2,81,1015
2014-05-27 00:00:00,66.2,95,1015
2014-05-27 03:00:00,66.2,87,1014
2014-05-27 06:00:00,73.4,92,1015
2014-05-27 09:00:00,80.6,67,1014
2014-05-27 12:00:00,86.0,58,1012
2014-05-27 15:00:00,78.80000000000001,80,1011
2014-05-27 18:00:00,71.6,89,1012
2014-05-27 21:00:00,69.80000000000001,95,1011
2014-05-28 00:00:00,68.0,93,1011
2014-05-28 03:00:00,66.2,93,1011
2014-05-28 06:00:00,71.6,88,1012
2014-05-28 09:00:00,75.2,76,1012
2014-05-28 12:00:00,80.6,73,1013
2014-05-28 15:00:00,77.0,81,1013
2014-05-28 18:00:00,64.4,92,1016
2014-05-28 21:00:00,55.400000000000006,93,1019
2014-05-29 00:00:00,55.400000000000006,94,1020
2014-05-29 03:00:00,55.400000000000006,94,1020
2014-05-29 06:00:00,53.6,91,1022
2014-05-29 09:00:00,53.6,94,1022
2014-05-29 12:00:00,55.400000000000006,94,1023
2014-05-29 15:00:00,53.6,95,1022
2014-05-29 18:00:00,55.400000000000006,99,1021
2014-05-29 21:00:00,55.400000000000006,98,1021
2014-05-30 00:00:00,55.400000000000006,98,1021
2014-05-30 03:00:00,51.8,98,1019
2014-05-30 06:00:00,57.2,95,1020
2014-05-30 09:00:00,64.4,75,1021
2014-05-30 12:00:00,69.80000000000001,67,1020
2014-05-30 15:00:00,69.80000000000001,63,1018
2014-05-30 18:00:00,60.8,88,1018
2014-05-30 21:00:00,60.8,83,1019
2014-05-31 00:00:00,59.0,84,1020
2014-05-31 03:00:00,55.400000000000006,86,1020
2014-05-31 06:00:00,62.6,85,1022
2014-05-31 09:00:00,69.80000000000001,50,1022
2014-05-31 12:00:00,73.4,50,1022
2014-05-31 15:00:00,71.6,52,1021
2014-05-31 18:00:00,60.8,84,1023
2014-05-31 21:00:00,57.2,93,1025
2014-06-01 00:00:00,53.6,98,1027
2014-06-01 03:00:00,51.8,97,1027
2014-06-01 06:00:00,59.0,86,1028
2014-06-01 09:00:00,68.0,66,1027
2014-06-01 12:00:00,71.6,57,1027
2014-06-01 15:00:00,71.6,60,1025
2014-06-01 18:00:00,62.6,90,1025
2014-06-01 21:00:00,57.2,91,1025
2014-06-02 00:00:00,55.400000000000006,94,1026
2014-06-02 03:00:00,53.6,87,1025
2014-06-02 06:00:00,60.8,79,1024
2014-06-02 09:00:00,69.80000000000001,66,1022
2014-06-02 12:00:00,77.0,62,1021
2014-06-02 15:00:00,75.2,64,1019
2014-06-02 18:00:00,68.0,88,1018
2014-06-02 21:00:00,64.4,88,1018
2014-06-03 00:00:00,62.6,91,1017
2014-06-03 03:00:00,60.8,89,1016
2014-06-03 06:00:00,71.6,81,1016
2014-06-03 09:00:00,78.80000000000001,73,1014
2014-06-03 12:00:00,82.4,67,1014
2014-06-03 15:00:00,80.6,74,1011
2014-06-03 18:00:00,73.4,94,1011
2014-06-03 21:00:00,69.80000000000001,95,1011
2014-06-04 00:00:00,64.4,98,1011
2014-06-04 03:00:00,64.4,96,1010
2014-06-04 06:00:00,71.6,95,1012
2014-06-04 09:00:00,77.0,64,1011
2014-06-04 12:00:00,82.4,51,1010
2014-06-04 15:00:00,82.4,50,1007
2014-06-04 18:00:00,71.6,67,1008
2014-06-04 21:00:00,68.0,83,1007
2014-06-05 00:00:00,64.4,96,1005
2014-06-05 03:00:00,64.4,99,1002
2014-06-05 06:00:00,60.8,93,1005
2014-06-05 09:00:00,69.80000000000001,68,1006
2014-06-05 12:00:00,75.2,61,1007
2014-06-05 15:00:00,75.2,54,1007
2014-06-05 18:00:00,68.0,77,1009
2014-06-05 21:00:00,62.6,73,1011
2014-06-06 00:00:00,60.8,86,1011
2014-06-06 03:00:00,55.400000000000006,88,1012
2014-06-06 06:00:00,62.6,83,1014
2014-06-06 09:00:00,69.80000000000001,64,1013
2014-06-06 12:00:00,73.4,58,1013
2014-06-06 15:00:00,73.4,57,1013
2014-06-06 18:00:00,62.6,88,1014
2014-06-06 21:00:00,55.400000000000006,89,1015
2014-06-07 00:00:00,59.0,90,1016
2014-06-07 03:00:00,59.0,91,1016
2014-06-07 06:00:00,66.2,82,1017
2014-06-07 09:00:00,73.4,60,1017
2014-06-07 12:00:00,78.80000000000001,55,1016
2014-06-07 15:00:00,78.80000000000001,54,1014
2014-06-07 18:00:00,66.2,83,1014
2014-06-07 21:00:00,60.8,87,1015
2014-06-08 00:00:00,59.0,93,1015
2014-06-08 03:00:00,60.8,94,1014
2014-06-08 06:00:00,69.80000000000001,87,1015
2014-06-08 09:00:00,77.0,61,1015
2014-06-08 12:00:00,80.6,58,1013
2014-06-08 15:00:00,77.0,70,1012
2014-06-08 18:00:00,71.6,85,1011
2014-06-08 21:00:00,66.2,91,1011
2014-06-09 00:00:00,66.2,98,1011
2014-06-09 03:00:00,66.2,99,1010
2014-06-09 06:00:00,69.80000000000001,98,1013
2014-06-09 09:00:00,77.0,81,1012
2014-06-09 12:00:00,77.0,77,1012
2014-06-09 15:00:00,78.80000000000001,77,1010
2014-06-09 18:00:00,73.4,96,1012
2014-06-09 21:00:00,68.0,98,1012
2014-06-10 00:00:00,66.2,98,1013
2014-06-10 03:00:00,66.2,99,1011
2014-06-10 06:00:00,73.4,96,1013
2014-06-10 09:00:00,80.6,78,1012
2014-06-10 12:00:00,80.6,78,1012
2014-06-10 15:00:00,82.4,73,1012
2014-06-10 18:00:00,75.2,91,1013
2014-06-10 21:00:00,69.80000000000001,97,1014
2014-06-11 00:00:00,69.80000000000001,100,1015
2014-06-11 03:00:00,69.80000000000001,99,1014
2014-06-11 06:00:00,71.6,98,1016
2014-06-11 09:00:00,71.6,92,1015
2014-06-11 12:00:00,75.2,88,1016
2014-06-11 15:00:00,73.4,88,1015
2014-06-11 18:00:00,69.80000000000001,91,1016
2014-06-11 21:00:00,64.4,98,1016
2014-06-12 00:00:00,66.2,100,1015
2014-06-12 03:00:00,66.2,98,1014
2014-06-12 06:00:00,68.0,99,1015
2014-06-12 09:00:00,69.80000000000001,95,1015
2014-06-12 12:00:00,73.4,88,1014
2014-06-12 15:00:00,71.6,96,1012
2014-06-12 18:00:00,69.80000000000001,99,1012
2014-06-12 21:00:00,68.0,99,1011
2014-06-13 00:00:00,68.0,100,1011
2014-06-13 03:00:00,68.0,99,1009
2014-06-13 06:00:00,71.6,98,1010
2014-06-13 09:00:00,77.0,81,1009
2014-06-13 12:00:00,78.80000000000001,80,1008
2014-06-13 15:00:00,78.80000000000001,82,1007
2014-06-13 18:00:00,69.80000000000001,97,1009
2014-06-13 21:00:00,68.0,95,1010
2014-06-14 00:00:00,64.4,98,1012
2014-06-14 03:00:00,60.8,96,1012
2014-06-14 06:00:00,64.4,95,1015
2014-06-14 09:00:00,68.0,65,1015
2014-06-14 12:00:00,71.6,59,1016
2014-06-14 15:00:00,71.6,58,1015
2014-06-14 18:00:00,64.4,79,1017
2014-06-14 21:00:00,57.2,82,1019
2014-06-15 00:00:00,55.400000000000006,91,1020
2014-06-15 03:00:00,55.400000000000006,87,1021
2014-06-15 06:00:00,64.4,80,1022
2014-06-15 09:00:00,69.80000000000001,62,1021
2014-06-15 12:00:00,77.0,57,1020
2014-06-15 15:00:00,77.0,57,1018
2014-06-15 18:00:00,66.2,85,1019
2014-06-15 21:00:00,60.8,86,1020
2014-06-16 00:00:00,59.0,92,1020
2014-06-16 03:00:00,55.400000000000006,92,1020
2014-06-16 06:00:00,69.80000000000001,86,1021
2014-06-16 09:00:00,78.80000000000001,73,1020
2014-06-16 12:00:00,86.0,56,1019
2014-06-16 15:00:00,84.2,57,1017
2014-06-16 18:00:00,75.2,87,1018
2014-06-16 21:00:00,71.6,91,1018
2014-06-17 00:00:00,71.6,97,1018
2014-06-17 03:00:00,69.80000000000001,95,1017
2014-06-17 06:00:00,77.0,81,1019
2014-06-17 09:00:00,84.2,63,1018
2014-06-17 12:00:00,89.6,56,1018
2014-06-17 15:00:00,87.80000000000001,60,1015
2014-06-17 18:00:00,80.6,84,1015
2014-06-17 21:00:00,77.0,84,1014
2014-06-18 00:00:00,75.2,90,1014
2014-06-18 03:00:00,73.4,86,1013
2014-06-18 06:00:00,80.6,84,1015
2014-06-18 09:00:00,86.0,62,1014
2014-06-18 12:00:00,89.6,63,1015
2014-06-18 15:00:00,87.80000000000001,62,1014
2014-06-18 18:00:00,78.80000000000001,84,1014
2014-06-18 21:00:00,75.2,83,1015
2014-06-19 00:00:00,71.6,96,1014
2014-06-19 03:00:00,71.6,93,1014
2014-06-19 06:00:00,75.2,85,1016
2014-06-19 09:00:00,78.80000000000001,70,1015
2014-06-19 12:00:00,80.6,72,1016
2014-06-19 15:00:00,73.4,91,1015
2014-06-19 18:00:00,69.80000000000001,96,1017
2014-06-19 21:00:00,66.2,96,1017
2014-06-20 00:00:00,64.4,97,1017
2014-06-20 03:00:00,60.8,93,1016
2014-06-20 06:00:00,64.4,94,1018
2014-06-20 09:00:00,71.6,53,1017
2014-06-20 12:00:00,78.80000000000001,47,1016
2014-06-20 15:00:00,77.0,46,1014
2014-06-20 18:00:00,66.2,70,1014
2014-06-20 21:00:00,62.6,66,1014
2014-06-21 00:00:00,60.8,81,1014
2014-06-21 03:00:00,62.6,71,1013
2014-06-21 06:00:00,66.2,79,1014
2014-06-21 09:00:00,66.2,79,1013
2014-06-21 12:00:00,66.2,82,1013
2014-06-21 15:00:00,68.0,73,1012
2014-06-21 18:00:00,66.2,85,1012
2014-06-21 21:00:00,59.0,92,1012
